x:image,y:label,y'__0,y'__1,y'__2,y'__3,y'__4,y'__5,y'__6,y'__7,y'__8,y'__9,y'__10,y'__11,y'__12,y'__13,y'__14,y'__15,y'__16,y'__17,y'__18,y'__19,y'__20,y'__21,y'__22,y'__23,y'__24
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Right_R2\PICT039.png,18,0.0002343794,0.009124572,0.0018247532,0.0069502858,0.0023795187,0.01243369,0.026000405,0.0009703432,1.914008e-05,0.022023683,0.0010608963,0.034743063,0.0003638492,6.9677735e-05,0.02116864,0.0008259692,4.6903915e-05,0.0024686074,0.8290977,0.0033930182,2.0509961e-07,0.0018488478,0.01979804,0.002896777,0.0002570494
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Right_R3\PICT064.png,19,1.3828625e-05,0.000802017,0.0020569565,0.009595106,0.00024518266,0.00014846586,1.2214909e-05,0.0150219165,4.1054627e-06,0.020543307,8.5298576e-05,0.44951624,3.7355134e-05,5.5655928e-08,3.7204816e-05,0.009237094,0.0026675134,1.4332883e-06,6.4187025e-06,0.4796083,2.5004802e-05,2.9558121e-05,6.2243653e-06,0.010282176,1.7258126e-05
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Right_R2\PICT037.png,18,1.4999904e-05,0.0068149986,0.00032200568,0.00016027049,0.05458912,0.13398886,0.06749301,0.018144306,0.008094825,0.28155255,0.07739987,0.020604433,0.0027155362,0.000110135385,0.021289041,0.018338516,0.0014526258,0.0009795966,0.2723186,0.0057935854,0.0001185801,0.0023675142,0.00023643867,1.4654373e-05,0.005086066
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Top_R1\PICT226.png,21,3.3438473e-06,0.00087495416,0.00012210313,4.5686953e-05,4.7005275e-07,4.15247e-06,6.406082e-09,1.3798001e-06,1.4117829e-10,3.321078e-05,8.801424e-08,6.680507e-06,7.4170507e-06,6.8781956e-06,4.1510822e-07,1.9309212e-08,1.7529146e-07,5.5219434e-06,3.5945563e-05,1.6829586e-05,4.677674e-06,0.9988223,7.789922e-06,2.0609825e-08,5.046757e-08
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Back_R0\PICT592.png,0,0.48185822,0.07255657,0.00050022244,0.4071568,1.9643739e-08,4.8050674e-07,8.744603e-08,1.5045973e-06,4.916924e-07,0.00018732154,3.4030535e-08,5.483753e-06,0.0011485022,6.8588236e-08,1.5385409e-08,2.9723245e-05,0.00094016985,8.2418717e-07,3.2869744e-07,0.0028396589,0.00058856356,2.0525906e-06,0.001009423,0.031026505,0.00014706409
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Top_R0\PICT242.png,20,0.0042619915,0.0003600113,0.00050170015,1.5139792e-05,2.2465907e-05,4.265539e-06,4.0546875e-05,5.9312115e-05,0.00028216382,2.1485563e-05,5.1194984e-05,1.0938268e-07,0.00032682324,0.0041350415,2.437871e-06,7.354112e-06,8.6073735e-05,0.029873554,0.00014001853,1.5470616e-05,0.95903325,0.00066791964,4.1264598e-06,4.572039e-05,4.180063e-05
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Front_R0\PICT642.png,8,0.05838593,0.00813217,0.00252865,0.0021493677,0.008167811,0.013343631,0.015575512,0.0074317367,0.32871485,0.1067393,0.117297806,0.0090965815,0.075364664,0.0117791,0.0016374834,0.023200791,0.04574212,0.021632543,0.0054915533,0.008024955,0.0110874595,0.011161695,0.0024864038,0.002861563,0.10196619
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Front_R1\PICT635.png,9,0.050082903,0.000619444,0.0005514122,8.479675e-07,0.0029705593,0.00069375,0.020572735,0.0009992986,0.028139781,0.439087,0.006478139,1.0598387e-05,0.0001782616,0.04462773,5.003691e-05,0.00018047034,0.00019705217,0.31086498,5.7224603e-05,0.00065617,0.08873761,0.002613788,1.6141017e-05,4.4937784e-05,0.0015690746
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Top_R0\PICT203.png,20,0.00034491112,0.00010939504,0.00010058127,0.001304709,1.3998879e-05,1.2947434e-06,1.7141573e-06,0.00016125503,1.123913e-05,8.640579e-06,1.0904641e-06,6.629496e-07,0.07563189,2.8942811e-06,1.6377042e-07,0.006357256,0.18879409,1.3223698e-05,2.5388797e-06,0.00017471645,0.7267225,9.893071e-05,7.6156294e-07,0.00011943272,2.2052332e-05
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Front_R1\PICT643.png,9,0.0022120993,0.031917952,0.0005373251,0.0037493925,0.0021852457,0.00870659,0.004318719,0.0019659074,0.009598242,0.47000948,0.0077571683,0.31476635,0.007062157,0.053810216,0.0035274704,0.00051092735,0.003009037,0.019114042,0.0035758344,0.0114056915,8.273645e-05,0.03125073,0.000569691,0.002355366,0.0060016625
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Back_R0\PICT533.png,0,0.8305453,0.057665,2.1684897e-05,0.011824416,1.7965132e-06,1.3707138e-07,1.1727289e-07,1.7057508e-07,0.0004648797,3.4335484e-05,6.357361e-07,3.9681818e-06,8.698529e-05,0.01132066,2.2365315e-05,1.9875955e-08,0.015680866,0.016466886,2.3557382e-06,4.612259e-06,4.1310148e-05,0.05094455,1.7096196e-06,1.6246248e-06,0.004863609
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Top_R2\PICT217.png,22,0.00010209047,1.3426931e-05,0.0003641191,5.4180866e-05,1.0673963e-07,1.8806117e-05,4.5723388e-07,2.4916824e-08,3.590075e-07,4.0752575e-08,3.631048e-06,7.230386e-08,3.5193875e-07,3.4893365e-05,4.0830208e-05,6.520213e-05,2.1918152e-06,8.351346e-07,1.1004131e-05,0.00064761646,9.668408e-08,2.4252311e-05,0.998428,2.5152698e-05,0.00016236264
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Bottom_R2\PICT475.png,6,1.6663096e-05,0.00043858247,7.634882e-06,3.194401e-05,0.024417894,0.0012611399,0.91687435,0.020136576,0.0056948485,0.010767604,0.0023245085,0.009105966,2.6831045e-05,0.00038966056,0.00023176032,1.1680829e-05,0.00035128783,0.0021207219,0.0017591213,2.243488e-05,8.2860215e-06,0.00019839815,1.3033236e-06,8.276702e-06,0.0037927185
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Bottom_R0\PICT442.png,4,0.002232529,0.00064975134,0.0001098091,4.92515e-05,0.47077262,0.40840346,0.002019713,0.0015247599,0.0054549444,0.0042539686,0.003340021,0.00091135444,0.032463606,0.017061763,1.6263726e-05,0.0020364625,0.0080633,0.0041564656,5.5192053e-05,0.019442422,0.00050432596,1.8342456e-05,0.00022638962,0.00024799857,0.015985278
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Back_R1\PICT486.png,1,0.0025710955,0.8176062,3.0933606e-05,0.0005077755,3.5925984e-06,3.115742e-06,1.6771116e-06,7.818179e-07,4.367828e-07,0.00023057582,1.09095055e-07,7.7812547e-07,1.4430628e-05,1.7274082e-05,1.6355662e-07,7.759105e-09,0.00022678751,1.603884e-05,5.2794935e-06,6.094288e-07,3.5523302e-05,0.17867689,2.498197e-07,4.056641e-05,9.1881175e-06
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Front_R2\PICT669.png,10,0.00024223853,8.1399616e-05,0.00077729893,2.6417618e-05,0.01605715,0.10627735,0.2393994,0.0965289,0.1102516,0.01328011,0.31884763,0.0050756205,2.6507232e-05,0.0006225275,0.003049399,0.020095136,0.0022468138,0.0071066855,0.0061374158,0.025287941,0.00023774813,1.3810558e-05,0.0009379763,0.00025280754,0.027140016
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Left_R2\PICT365.png,14,3.8552374e-05,0.00019086675,0.00024177018,7.8677026e-08,0.0009491272,4.5933655e-05,0.0007796945,0.00044435338,9.880247e-05,0.000573528,0.0006928361,1.9166512e-06,5.598835e-07,0.0002934176,0.965163,0.0007922653,9.2977825e-07,9.2845185e-05,0.028350428,0.0005222998,9.1189906e-07,1.3978359e-05,0.0006421316,8.503791e-07,6.8956426e-05
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Right_R2\PICT105.png,18,0.0009824288,0.0012575856,0.0011441262,0.0008695689,0.0010215755,0.00055666635,0.0002467174,0.0033728266,0.00037766824,0.0015122052,0.0067506405,0.018454997,3.2476673e-05,0.00034312918,0.07688046,0.0012137365,5.786491e-05,0.0012534631,0.8349666,0.0013415077,0.00066529476,0.0005324597,0.04238741,0.0014868621,0.0022916908
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Top_R1\PICT200.png,21,0.014579379,0.0018081557,1.2054405e-05,0.004940854,2.0005966e-05,1.6905342e-05,6.368238e-08,2.2814302e-07,1.8378905e-06,1.7224054e-06,3.5398827e-07,2.5993597e-07,0.0017141491,0.00051097915,7.3344357e-09,2.9153011e-09,0.001273043,0.0013649157,3.2469867e-08,6.8021635e-08,0.00012416662,0.973473,2.7240512e-07,3.070098e-06,0.00015460761
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Left_R3\PICT304.png,15,0.00012685069,8.7419736e-05,0.0012507435,0.0012392277,0.0004491868,9.7433964e-05,9.5927775e-05,0.0006542726,0.0011492802,0.0008452754,0.0021175342,0.006002034,1.8778639e-05,7.0777483e-06,1.93286e-05,0.7852414,0.0002154665,5.7856407e-05,3.9011065e-06,0.19507056,3.390454e-05,2.2852075e-06,0.0006026362,0.0045441347,6.7492656e-05
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\empty\PICT048.png,24,1.2968868e-05,1.5472147e-05,1.4118311e-05,2.3790458e-06,0.021261876,0.033859868,0.16587467,0.023670796,0.031561054,0.004125851,0.22546405,0.0023570217,0.008401539,0.0010197507,0.0010859668,0.0019637183,0.008880758,0.00020726386,0.008639377,0.0032579862,1.4523196e-05,0.00010694491,0.00012251687,1.3163579e-05,0.4580663
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Left_R2\PICT255.png,14,4.8210884e-05,0.00010569575,3.571158e-05,6.176866e-05,0.0015307579,0.0013397292,0.0010566929,0.00023239353,0.002432549,0.00082799,0.0002685543,0.0010684843,0.001226105,0.00015267624,0.9593039,0.0011972792,0.014154409,1.8952715e-05,0.005262766,0.0038465087,1.5202604e-06,7.513479e-05,0.0031953854,5.9016395e-05,0.0024976798
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Top_R0\PICT121.png,20,0.0022622081,0.06196063,0.0019993954,0.004009166,0.0073063816,0.010272027,0.004930439,0.0037162253,0.0010079561,0.00068938633,0.005085304,0.012409328,0.00055954023,0.010436609,0.001394099,0.0018363914,0.00058936095,0.021535877,0.015930336,0.009822574,0.7853097,0.022029174,0.012525209,0.00015227645,0.0022304168
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Left_R1\PICT271.png,13,0.031756714,0.0003481248,0.002043272,7.0841204e-05,1.3118634e-07,1.0407193e-06,3.4773734e-07,1.9802322e-08,2.1111622e-05,3.640161e-07,5.238019e-05,1.7772706e-08,1.3547759e-05,0.9592451,1.2728743e-06,3.5922266e-08,2.0448608e-05,0.0025573599,7.947867e-06,3.7137752e-06,4.652983e-05,0.0037639055,1.8303136e-06,2.4359688e-08,4.4010936e-05
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Top_R2\PICT135.png,22,0.0003859093,0.00053179864,0.005235756,0.00011977338,6.879738e-05,0.0025382044,0.0009826976,0.0001203625,0.00010946377,0.00032575667,0.0011223991,0.00062538893,5.8614147e-05,0.0022638256,0.00054398796,0.00066557806,0.0001243132,0.00039853397,0.0022673993,0.008201453,7.122265e-05,0.0015059331,0.9699156,0.0001263312,0.0016909054
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Top_R1\PICT136.png,21,0.0022100604,0.006107511,2.1101698e-05,4.474141e-05,0.0004044687,0.0023585714,0.00013331762,0.00058788905,0.0004869799,0.03260581,5.1636514e-05,0.0005558261,0.00041547057,0.0105382055,0.00021607768,3.5177113e-06,0.00025242943,0.0038431527,0.00024544165,0.00043020913,0.0012979716,0.9362551,1.4879117e-05,0.00067543663,0.00024418047
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Left_R1\PICT347.png,13,0.0019258035,0.00012700682,6.123898e-05,0.00017995377,0.008595467,0.00030483046,0.0063573187,0.0024458861,0.012002081,0.00036655052,0.0005652982,0.00010042526,0.0003969321,0.60296005,0.00018296659,0.00017364709,0.011888186,0.33040363,0.0001502561,0.00026448793,0.014578154,0.00088184513,0.0038564936,0.000101232305,0.001130239
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Right_R2\PICT036.png,18,6.404552e-06,0.0014791361,0.00013212231,0.00011406547,0.10146291,0.06726372,0.03405755,0.09165393,0.0042601293,0.0064542517,0.09533881,0.008467747,0.044082407,0.0002919238,0.02854098,0.0052756397,0.0067310254,0.00022582767,0.4832675,0.006281555,6.873418e-05,0.0006303329,0.00038248437,8.020944e-06,0.0135227265
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Top_R0\PICT195.png,20,0.0004067629,0.00013453531,3.124234e-05,1.1183254e-06,5.543091e-05,7.9566587e-07,6.273857e-06,5.5478617e-05,5.362804e-06,8.5684655e-07,3.276941e-06,1.1177181e-07,9.425811e-06,8.737047e-07,2.1066898e-08,1.5465997e-06,1.9863714e-06,0.0005761373,0.000119787306,2.4773021e-06,0.9985543,8.600751e-06,3.1649674e-07,8.487252e-07,2.2548835e-05
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Front_R2\PICT640.png,10,0.009389115,0.005093051,0.008593361,0.001432306,0.0061219083,0.0043122615,0.0052230614,0.012040345,0.056802414,0.013417272,0.685548,0.04821938,0.0006475338,0.018145908,0.0155707495,0.0025564365,0.00146064,0.006902981,0.019603796,0.0152297355,0.00027232504,0.0012755423,0.002392283,0.00064662145,0.059103146
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Front_R2\PICT664.png,10,0.00019002358,3.5873218e-05,0.0005958617,0.00026899038,0.0016492357,0.015283394,0.1390218,0.010198659,0.063257165,0.0036173235,0.70584387,0.008900525,3.2745054e-05,0.000111254376,0.0024549838,0.0058758482,0.011910786,0.0002413828,0.003892401,0.0052519757,2.5723407e-06,2.382107e-06,0.008014801,0.00023624112,0.013109939
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Left_R3\PICT313.png,15,2.7581877e-06,5.1916254e-06,0.00014283835,0.00038798398,3.253911e-05,0.0007478558,0.00015942172,0.0002848452,8.850493e-06,0.0002574685,0.0020298327,0.0020654052,7.408497e-05,5.152514e-07,0.00011948622,0.93425524,0.00015845483,1.6340202e-05,8.758884e-06,0.055094216,2.6561798e-05,8.472711e-09,3.9721675e-05,0.0039790072,0.00010245805
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Bottom_R1\PICT381.png,5,1.4455007e-05,4.292118e-05,7.710281e-07,7.834275e-06,0.018981198,0.8535197,0.021041412,0.015064303,0.016873049,0.008970312,0.0008727429,0.009580546,0.0007741057,0.0047388077,0.00051433826,0.00039154396,0.002348416,0.002200473,0.003192897,0.00024929908,2.511682e-05,3.1004958e-05,3.5773177e-05,1.651141e-05,0.040512253
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Front_R0\PICT613.png,8,0.05697745,0.0018690404,0.00019246258,0.0006579976,0.0027290299,7.0697465e-06,0.00017718482,0.0001306282,0.901895,0.002002012,0.004273819,0.0008992655,0.0010204148,0.00074119214,9.5252346e-07,2.54624e-06,0.016366452,0.0018582151,6.0326543e-05,0.00011105393,0.006217878,0.0004228048,0.00014060613,1.7078914e-05,0.0012293764
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Back_R3\PICT540.png,3,0.00033841896,0.00057378295,0.0039720684,0.98674136,4.595006e-10,1.4711817e-09,7.473857e-09,2.4139485e-08,2.9059617e-09,4.3326585e-07,1.294018e-07,9.941607e-07,1.677116e-06,1.8335677e-09,2.3780109e-08,3.2559556e-06,0.00026691097,1.4046806e-07,1.539435e-08,9.589026e-06,2.4177443e-05,0.00011167719,4.9341368e-05,0.007903034,3.0754825e-06
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Right_R3\PICT031.png,19,0.0020453134,0.0005684415,0.6862157,0.110061556,7.0360164e-07,9.866846e-08,3.3641597e-06,8.776622e-05,2.5108082e-07,5.7479174e-05,3.5638102e-05,0.0033685905,3.2719953e-09,8.058224e-12,2.5126026e-05,0.015241953,7.715363e-06,1.9780892e-08,5.349323e-06,0.14689016,5.8873407e-05,1.518614e-07,2.2341817e-05,0.0352973,6.137962e-06
